video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration
wy7Q_xUlwHI,,tying,777,793,16
wy7Q_xUlwHI,,tying,818,839,21
wy7Q_xUlwHI,,tying,858,870,12
wy7Q_xUlwHI,,tying,900,910,10
wy7Q_xUlwHI,,tying,929,941,12
wy7Q_xUlwHI,,tying,1068,1090,22
wy7Q_xUlwHI,,tying,1114,1128,14
wy7Q_xUlwHI,,tying,1142,1155,13
wy7Q_xUlwHI,,tying,1181,1200,19
wy7Q_xUlwHI,,tying,1229,1246,17
wy7Q_xUlwHI,,suturing,0,18,18
wy7Q_xUlwHI,,suturing,39,62,23
wy7Q_xUlwHI,,suturing,88,112,24
wy7Q_xUlwHI,,suturing,134,180,46
wy7Q_xUlwHI,,suturing,200,219,19
wy7Q_xUlwHI,,suturing,231,265,34
wy7Q_xUlwHI,,suturing,395,407,12
wy7Q_xUlwHI,,suturing,435,459,24
wy7Q_xUlwHI,,suturing,488,509,21
wy7Q_xUlwHI,,suturing,570,610,40
wy7Q_xUlwHI,,suturing,618,635,17
wy7Q_xUlwHI,,suturing,669,679,10
wy7Q_xUlwHI,,suturing,711,728,17
wy7Q_xUlwHI,,suturing,760,775,15
wy7Q_xUlwHI,,suturing,805,817,12
wy7Q_xUlwHI,,suturing,845,857,12
wy7Q_xUlwHI,,suturing,879,895,16
wy7Q_xUlwHI,,suturing,915,927,12
wy7Q_xUlwHI,,suturing,967,974,7
wy7Q_xUlwHI,,suturing,1019,1027,8
wy7Q_xUlwHI,,suturing,1054,1067,13
wy7Q_xUlwHI,,suturing,1104,1113,9
wy7Q_xUlwHI,,suturing,1137,1141,4
wy7Q_xUlwHI,,suturing,1173,1180,7
wy7Q_xUlwHI,,suturing,1220,1228,8
wy7Q_xUlwHI,,suturing,1258,1270,12
mYzL383plFw,,cutting,65,70,5
mYzL383plFw,cutting,cutting,78,120,42
mYzL383plFw,cutting,cutting,280,293,13
mYzL383plFw,cutting,cutting,350,490,140
mYzL383plFw,suturing,cutting,530,560,30
mYzL383plFw,suturing,cutting,580,604,24
mYzL383plFw,tying,tying,217,237,20
P-qQJChzlhM,cutting,cutting,115,170,55
P-qQJChzlhM,cutting,cutting,220,230,10
P-qQJChzlhM,cutting,cutting,243,278,35
P-qQJChzlhM,none,cutting,279,284,5
P-qQJChzlhM,cutting,cutting,285,300,15
P-qQJChzlhM,cutting,cutting,319,440,121
P-qQJChzlhM,tying,tying,186,195,9
P-qQJChzlhM,tying,tying,464,473,9
P-qQJChzlhM,suturing,suturing,180,186,6
P-qQJChzlhM,suturing,suturing,442,447,5
P-qQJChzlhM,tying,suturing,448,460,12
DHFI6YnauIM,,cutting,737,742,5
DHFI6YnauIM,,cutting,823,880,57
DHFI6YnauIM,,tying,802,810,8
DHFI6YnauIM,,suturing,793,802,9
DHFI6YnauIM,,suturing,1065,1075,10
DHFI6YnauIM,,suturing,1098,1108,10
DHFI6YnauIM,,suturing,1109,1150,41
DHFI6YnauIM,,suturing,1165,1190,25
1yd_OrU2apY,cutting,cutting,61,68,7
1yd_OrU2apY,cutting,cutting,73,96,23
1yd_OrU2apY,cutting,cutting,110,159,49
1yd_OrU2apY,cutting,cutting,163,192,29
1yd_OrU2apY,cutting,cutting,213,310,97
1yd_OrU2apY,cutting,cutting,368,458,90
1yd_OrU2apY,cutting,cutting,473,481,8
1yd_OrU2apY,cutting,cutting,514,529,15
1yd_OrU2apY,cutting,cutting,540,546,6
1yd_OrU2apY,,cutting,557,562,5
1yd_OrU2apY,,cutting,568,572,4
1yd_OrU2apY,cutting,cutting,604,612,8
1yd_OrU2apY,cutting,cutting,625,633,8
1yd_OrU2apY,cutting,cutting,645,658,13
1yd_OrU2apY,,cutting,664,669,5
1yd_OrU2apY,cutting,cutting,859,880,21
1yd_OrU2apY,cutting,cutting,883,894,11
1yd_OrU2apY,cutting,cutting,1031,1074,43
1yd_OrU2apY,tying,tying,715,745,30
1yd_OrU2apY,tying,tying,927,944,17
1yd_OrU2apY,tying,tying,968,975,7
1yd_OrU2apY,tying,tying,990,1000,10
1yd_OrU2apY,tying,tying,1095,1124,29
1yd_OrU2apY,,tying,1138,1142,4
1yd_OrU2apY,suturing,suturing,700,714,14
1yd_OrU2apY,suturing,suturing,905,926,21
1yd_OrU2apY,suturing,suturing,955,967,12
1yd_OrU2apY,suturing,suturing,976,981,5
1yd_OrU2apY,suturing,suturing,1080,1093,13
1yd_OrU2apY,,suturing,1152,1153,1
opbgCSvNKfY,cutting,cutting,67,88,21
opbgCSvNKfY,cutting,cutting,92,105,13
opbgCSvNKfY,cutting,cutting,107,126,19
opbgCSvNKfY,,cutting,139,144,5
opbgCSvNKfY,cutting,cutting,152,160,8
opbgCSvNKfY,cutting,cutting,164,172,8
opbgCSvNKfY,cutting,cutting,179,246,67
opbgCSvNKfY,,cutting,272,275,3
opbgCSvNKfY,cutting,cutting,317,339,22
opbgCSvNKfY,cutting,cutting,341,351,10
opbgCSvNKfY,,cutting,354,357,3
opbgCSvNKfY,cutting,cutting,360,374,14
opbgCSvNKfY,cutting,cutting,384,390,6
opbgCSvNKfY,,cutting,401,404,3
opbgCSvNKfY,cutting,cutting,535,547,12
opbgCSvNKfY,cutting,cutting,550,575,25
opbgCSvNKfY,cutting,cutting,581,601,20
opbgCSvNKfY,,cutting,605,606,1
opbgCSvNKfY,cutting,cutting,609,626,17
opbgCSvNKfY,cutting,cutting,634,640,6
opbgCSvNKfY,,cutting,744,746,2
opbgCSvNKfY,tying,tying,670,685,15
opbgCSvNKfY,tying,tying,692,699,7
opbgCSvNKfY,tying,tying,778,784,6
opbgCSvNKfY,suturing,suturing,423,428,5
opbgCSvNKfY,tying,suturing,438,460,22
opbgCSvNKfY,suturing,suturing,648,658,10
opbgCSvNKfY,,suturing,660,665,5
opbgCSvNKfY,suturing,suturing,763,772,9
opbgCSvNKfY,,suturing,792,793,1
opbgCSvNKfY,,suturing,806,807,1
KUKObgS39yA,cutting,cutting,67,85,18
KUKObgS39yA,cutting,cutting,94,111,17
KUKObgS39yA,cutting,cutting,139,152,13
KUKObgS39yA,cutting,cutting,170,187,17
KUKObgS39yA,cutting,cutting,210,265,55
KUKObgS39yA,cutting,cutting,274,279,5
KUKObgS39yA,none,cutting,280,285,5
KUKObgS39yA,cutting,cutting,286,310,24
KUKObgS39yA,cutting,cutting,326,343,17
KUKObgS39yA,none,cutting,344,350,6
KUKObgS39yA,cutting,cutting,360,407,47
KUKObgS39yA,,cutting,435,437,2
KUKObgS39yA,cutting,cutting,460,510,50
KUKObgS39yA,cutting,cutting,538,549,11
KUKObgS39yA,none,cutting,550,560,10
KUKObgS39yA,,cutting,568,573,5
KUKObgS39yA,cutting,cutting,653,708,55
KUKObgS39yA,cutting,cutting,729,739,10
KUKObgS39yA,cutting,cutting,850,860,10
KUKObgS39yA,tying,tying,775,799,24
KUKObgS39yA,tying,tying,872,886,14
KUKObgS39yA,,tying,911,913,2
KUKObgS39yA,suturing,suturing,754,774,20
KUKObgS39yA,suturing,suturing,898,910,12
WR8G3F2TDxI,cutting,cutting,19,34,15
WR8G3F2TDxI,cutting,cutting,40,48,8
WR8G3F2TDxI,,cutting,51,56,5
WR8G3F2TDxI,cutting,cutting,65,78,13
WR8G3F2TDxI,cutting,cutting,85,122,37
WR8G3F2TDxI,,cutting,134,138,4
WR8G3F2TDxI,,cutting,302,307,5
WR8G3F2TDxI,cutting,cutting,389,425,36
WR8G3F2TDxI,suturing,suturing,317,327,10
WR8G3F2TDxI,,suturing,355,360,5
WR8G3F2TDxI,suturing,suturing,639,650,11
WR8G3F2TDxI,tying,suturing,651,656,5
WR8G3F2TDxI,suturing,suturing,657,673,16
7d19RiHEBjQ,cutting,cutting,6,22,16
QjYdLDYs4JI,,cutting,17,116,99
QjYdLDYs4JI,,cutting,126,315,189
QjYdLDYs4JI,,suturing,374,386,12
QjYdLDYs4JI,,suturing,400,404,4
QjYdLDYs4JI,,suturing,442,448,6
OMK_iNu3gIE,,cutting,68,250,182
OMK_iNu3gIE,,cutting,272,293,21
OMK_iNu3gIE,,cutting,311,316,5
OMK_iNu3gIE,,cutting,328,379,51
OMK_iNu3gIE,,cutting,384,555,171
OMK_iNu3gIE,,tying,632,646,14
OMK_iNu3gIE,,tying,653,665,12
OMK_iNu3gIE,,tying,673,676,3
OMK_iNu3gIE,,suturing,618,631,13
OMK_iNu3gIE,,suturing,668,672,4
OMK_iNu3gIE,,suturing,691,700,9
KlFRPypF1kg,cutting,cutting,37,123,86
KlFRPypF1kg,cutting,cutting,143,244,101
KlFRPypF1kg,none,cutting,245,262,17
KlFRPypF1kg,cutting,cutting,263,304,41
KlFRPypF1kg,none,cutting,305,310,5
KlFRPypF1kg,cutting,cutting,311,364,53
KlFRPypF1kg,none,cutting,365,370,5
KlFRPypF1kg,cutting,cutting,371,413,42
KlFRPypF1kg,cutting,cutting,496,959,463
KlFRPypF1kg,cutting,cutting,981,990,9
KlFRPypF1kg,tying,tying,123,134,11
KlFRPypF1kg,tying,tying,414,432,18
KlFRPypF1kg,tying,tying,450,464,14
KlFRPypF1kg,tying,tying,1000,1006,6
KlFRPypF1kg,suturing,tying,1023,1028,5
KlFRPypF1kg,tying,tying,1029,1051,22
KlFRPypF1kg,tying,tying,1061,1076,15
KlFRPypF1kg,suturing,suturing,439,444,5
KlFRPypF1kg,suturing,suturing,464,495,31
KlFRPypF1kg,suturing,suturing,991,998,7
KlFRPypF1kg,suturing,suturing,1013,1022,9
KlFRPypF1kg,suturing,suturing,1052,1060,8
KlFRPypF1kg,suturing,suturing,1077,1106,29
mq8pdoUFZ8g,cutting,cutting,78,110,32
wEivan1FAIA,cutting,cutting,108,135,27
wEivan1FAIA,cutting,cutting,140,188,48
wEivan1FAIA,cutting,cutting,241,266,25
wEivan1FAIA,,suturing,411,414,3
DpeAsOXVruw,cutting,cutting,157,165,8
DpeAsOXVruw,cutting,cutting,170,180,10
DpeAsOXVruw,cutting,cutting,258,264,6
DpeAsOXVruw,tying,tying,331,337,6
DpeAsOXVruw,,tying,339,341,2
DpeAsOXVruw,tying,tying,409,416,7
DpeAsOXVruw,,suturing,208,213,5
DpeAsOXVruw,suturing,suturing,218,227,9
DpeAsOXVruw,,suturing,240,243,3
DpeAsOXVruw,,suturing,250,251,1
DpeAsOXVruw,suturing,suturing,396,408,12
DpeAsOXVruw,,suturing,419,424,5
VvkCaxXqFfY,cutting,cutting,31,150,119
VvkCaxXqFfY,none,cutting,151,162,11
VvkCaxXqFfY,cutting,cutting,163,169,6
VvkCaxXqFfY,tying,suturing,182,190,8
5cscLtlF-P0,cutting,cutting,126,207,81
5cscLtlF-P0,cutting,cutting,414,450,36
5cscLtlF-P0,cutting,cutting,564,595,31
5cscLtlF-P0,cutting,cutting,600,610,10
5cscLtlF-P0,tying,tying,746,760,14
5cscLtlF-P0,suturing,suturing,730,745,15
CkKu-f_HknQ,cutting,cutting,5,61,56
CkKu-f_HknQ,,cutting,72,76,4
CkKu-f_HknQ,cutting,cutting,105,152,47
BssDb0s5cdA,cutting,cutting,5,17,12
BssDb0s5cdA,cutting,cutting,43,55,12
frw2-77Iwf0,,cutting,180,192,12
frw2-77Iwf0,,cutting,192,205,13
frw2-77Iwf0,,cutting,206,218,12
frw2-77Iwf0,,cutting,218,248,30
frw2-77Iwf0,,cutting,248,280,32
frw2-77Iwf0,cutting,cutting,280,300,20
frw2-77Iwf0,suturing,suturing,305,310,5
frw2-77Iwf0,tying,suturing,311,316,5
frw2-77Iwf0,suturing,suturing,317,334,17
frw2-77Iwf0,tying,suturing,335,340,5
frw2-77Iwf0,suturing,suturing,341,346,5
frw2-77Iwf0,tying,suturing,347,363,16
-DGQsmwXmLg,cutting,cutting,96,191,95
KzPl-2e5Mw0,,cutting,140,148,8
d8xavK1zIhY,cutting,cutting,38,47,9
d8xavK1zIhY,,cutting,49,52,3
d8xavK1zIhY,cutting,cutting,60,69,9
d8xavK1zIhY,cutting,cutting,130,149,19
d8xavK1zIhY,cutting,cutting,240,245,5
d8xavK1zIhY,cutting,cutting,491,498,7
d8xavK1zIhY,,cutting,507,511,4
d8xavK1zIhY,,cutting,540,545,5
d8xavK1zIhY,cutting,cutting,639,648,9
d8xavK1zIhY,cutting,cutting,715,726,11
d8xavK1zIhY,,cutting,804,806,2
d8xavK1zIhY,cutting,cutting,914,919,5
d8xavK1zIhY,none,cutting,920,925,5
d8xavK1zIhY,cutting,cutting,926,948,22
uGT08nyk7qA,cutting,cutting,302,316,14
uGT08nyk7qA,cutting,cutting,532,550,18
urMq4AtExDg,cutting,cutting,198,448,250
urMq4AtExDg,cutting,cutting,462,520,58
urMq4AtExDg,cutting,cutting,748,767,19
urMq4AtExDg,cutting,cutting,833,847,14
urMq4AtExDg,tying,tying,550,565,15
urMq4AtExDg,,tying,609,614,5
urMq4AtExDg,suturing,suturing,539,544,5
urMq4AtExDg,suturing,suturing,598,603,5
urMq4AtExDg,suturing,suturing,664,669,5
urMq4AtExDg,tying,suturing,670,675,5
urMq4AtExDg,suturing,suturing,676,681,5
urMq4AtExDg,tying,suturing,682,687,5
urMq4AtExDg,suturing,suturing,688,699,11
urMq4AtExDg,tying,suturing,700,705,5
urMq4AtExDg,suturing,suturing,706,717,11
urMq4AtExDg,tying,suturing,718,734,16
urMq4AtExDg,suturing,suturing,778,789,11
urMq4AtExDg,tying,suturing,790,795,5
urMq4AtExDg,suturing,suturing,796,801,5
urMq4AtExDg,tying,suturing,802,807,5
urMq4AtExDg,suturing,suturing,808,813,5
urMq4AtExDg,tying,suturing,814,819,5
aqPrL_RJPC4,cutting,cutting,7,12,5
aqPrL_RJPC4,,cutting,24,28,4
aqPrL_RJPC4,cutting,cutting,33,44,11
aqPrL_RJPC4,cutting,cutting,52,63,11
aqPrL_RJPC4,none,cutting,64,69,5
aqPrL_RJPC4,cutting,cutting,70,79,9
aqPrL_RJPC4,cutting,cutting,109,121,12
aqPrL_RJPC4,cutting,cutting,127,157,30
aqPrL_RJPC4,cutting,cutting,182,214,32
aqPrL_RJPC4,,cutting,223,226,3
aqPrL_RJPC4,,cutting,262,265,3
aqPrL_RJPC4,suturing,suturing,431,448,17
aqPrL_RJPC4,tying,suturing,449,454,5
aqPrL_RJPC4,suturing,suturing,455,466,11
aqPrL_RJPC4,tying,suturing,467,482,15
aqPrL_RJPC4,suturing,suturing,488,496,8
SublDZXJ7p4,cutting,cutting,308,316,8
SublDZXJ7p4,,cutting,319,322,3
SublDZXJ7p4,,cutting,336,338,2
SublDZXJ7p4,,cutting,365,368,3
SublDZXJ7p4,,cutting,566,570,4
SublDZXJ7p4,suturing,suturing,1050,1056,6
SublDZXJ7p4,,suturing,1061,1066,5
SublDZXJ7p4,suturing,suturing,1074,1082,8
qz_dOdnqAnk,,cutting,262,270,8
qz_dOdnqAnk,,tying,756,762,6
qz_dOdnqAnk,,tying,765,775,10
qz_dOdnqAnk,,tying,1330,1342,12
qz_dOdnqAnk,,tying,1440,1446,6
qz_dOdnqAnk,,tying,2560,2576,16
qz_dOdnqAnk,,tying,2710,2720,10
qz_dOdnqAnk,,tying,2830,2850,20
qz_dOdnqAnk,,tying,2880,2898,18
qz_dOdnqAnk,,tying,2925,2940,15
qz_dOdnqAnk,,suturing,2548,2560,12
qz_dOdnqAnk,,suturing,2590,2710,120
qz_dOdnqAnk,,suturing,2800,2825,25
qz_dOdnqAnk,,suturing,2865,2880,15
qz_dOdnqAnk,,suturing,2910,2925,15
FUGhWj5iv70,,cutting,251,369,118
FUGhWj5iv70,,cutting,397,463,66
FUGhWj5iv70,,cutting,559,640,81
AE2FLFsmoeA,cutting,cutting,78,143,65
AE2FLFsmoeA,none,cutting,150,155,5
AE2FLFsmoeA,cutting,cutting,156,179,23
AE2FLFsmoeA,none,cutting,180,191,11
AE2FLFsmoeA,cutting,cutting,192,251,59
AE2FLFsmoeA,none,cutting,252,263,11
AE2FLFsmoeA,cutting,cutting,264,269,5
AE2FLFsmoeA,none,cutting,270,275,5
AE2FLFsmoeA,cutting,cutting,276,341,65
AE2FLFsmoeA,none,cutting,342,347,5
AE2FLFsmoeA,cutting,cutting,348,359,11
AE2FLFsmoeA,none,cutting,360,365,5
AE2FLFsmoeA,cutting,cutting,366,413,47
AE2FLFsmoeA,none,cutting,414,431,17
AE2FLFsmoeA,cutting,cutting,432,450,18
AE2FLFsmoeA,cutting,cutting,705,728,23
AE2FLFsmoeA,none,cutting,729,740,11
AE2FLFsmoeA,cutting,cutting,741,818,77
AE2FLFsmoeA,none,cutting,819,842,23
AE2FLFsmoeA,cutting,cutting,843,908,65
AE2FLFsmoeA,none,cutting,909,914,5
AE2FLFsmoeA,cutting,cutting,915,944,29
AE2FLFsmoeA,none,cutting,945,980,35
AE2FLFsmoeA,cutting,cutting,981,1068,87
k0f8x5ZFnDs,cutting,cutting,53,59,6
k0f8x5ZFnDs,,cutting,64,66,2
k0f8x5ZFnDs,,cutting,71,75,4
k0f8x5ZFnDs,cutting,cutting,82,97,15
k0f8x5ZFnDs,cutting,cutting,119,138,19
k0f8x5ZFnDs,cutting,cutting,160,175,15
k0f8x5ZFnDs,cutting,cutting,194,202,8
k0f8x5ZFnDs,cutting,cutting,209,216,7
k0f8x5ZFnDs,cutting,cutting,229,237,8
BHerDVFqrL8,cutting,cutting,16,99,83
BHerDVFqrL8,none,cutting,100,105,5
BHerDVFqrL8,cutting,cutting,106,343,237
BHerDVFqrL8,,tying,433,437,4
BHerDVFqrL8,tying,tying,443,450,7
UJzc5o-rXOM,,cutting,235,237,2
UJzc5o-rXOM,tying,tying,365,375,10
UJzc5o-rXOM,tying,suturing,382,387,5
UJzc5o-rXOM,suturing,suturing,388,395,7
nX4--aHdAkM,cutting,cutting,8,41,33
nX4--aHdAkM,cutting,cutting,71,95,24
nX4--aHdAkM,,cutting,102,105,3
nX4--aHdAkM,,cutting,108,111,3
nX4--aHdAkM,,tying,441,446,5
nX4--aHdAkM,,suturing,435,438,3
gL_7N9tvgT4,cutting,cutting,101,133,32
gL_7N9tvgT4,,tying,758,764,6
gL_7N9tvgT4,,tying,769,774,5
gL_7N9tvgT4,suturing,suturing,780,785,5
gL_7N9tvgT4,tying,suturing,815,821,6
hyw7Ue6oW8w,,cutting,45,50,5
hyw7Ue6oW8w,cutting,cutting,75,82,7
hyw7Ue6oW8w,suturing,tying,22,28,6
hyw7Ue6oW8w,suturing,suturing,30,40,10
CAd_n-qgRSI,cutting,cutting,11,224,213
CAd_n-qgRSI,cutting,cutting,235,255,20
CAd_n-qgRSI,cutting,cutting,263,276,13
CAd_n-qgRSI,cutting,cutting,296,301,5
1AwmGrnk-Qs,cutting,cutting,113,145,32
1AwmGrnk-Qs,cutting,cutting,151,161,10
1AwmGrnk-Qs,,cutting,183,188,5
1AwmGrnk-Qs,cutting,cutting,194,215,21
1AwmGrnk-Qs,cutting,cutting,365,429,64
l5h_tOU_D9w,cutting,cutting,6,22,16
-3gFrKiC99I,,cutting,35,36,1
-3gFrKiC99I,,cutting,136,143,7
-3gFrKiC99I,,cutting,148,155,7
-3gFrKiC99I,,cutting,166,187,21
-3gFrKiC99I,,cutting,196,210,14
-3gFrKiC99I,,cutting,217,240,23
-3gFrKiC99I,,cutting,244,247,3
-3gFrKiC99I,,cutting,278,287,9
-3gFrKiC99I,,cutting,289,292,3
-3gFrKiC99I,,cutting,313,315,2
-3gFrKiC99I,,cutting,316,320,4
-3gFrKiC99I,,cutting,334,340,6
-3gFrKiC99I,,cutting,343,349,6
-3gFrKiC99I,,cutting,355,362,7
-3gFrKiC99I,,cutting,380,387,7
-3gFrKiC99I,,cutting,391,395,4
-3gFrKiC99I,,tying,460,469,9
-3gFrKiC99I,,tying,523,528,5
-3gFrKiC99I,,tying,553,558,5
-3gFrKiC99I,,tying,573,578,5
-3gFrKiC99I,,tying,589,593,4
-3gFrKiC99I,,suturing,415,419,4
-3gFrKiC99I,,suturing,441,447,6
-3gFrKiC99I,,suturing,452,456,4
-3gFrKiC99I,,suturing,482,483,1
-3gFrKiC99I,,suturing,494,498,4
-3gFrKiC99I,,suturing,513,518,5
-3gFrKiC99I,,suturing,542,548,6
-3gFrKiC99I,,suturing,564,570,6
-3gFrKiC99I,,suturing,581,584,3
-3gFrKiC99I,,suturing,599,610,11
-3gFrKiC99I,,suturing,613,626,13
-3gFrKiC99I,,suturing,630,635,5
-3gFrKiC99I,,suturing,637,642,5
-3gFrKiC99I,,suturing,653,656,3
-3gFrKiC99I,,suturing,661,666,5
-3gFrKiC99I,,suturing,672,684,12
-3gFrKiC99I,,suturing,689,694,5
-3gFrKiC99I,,suturing,703,704,1
-3gFrKiC99I,,suturing,713,716,3
-3gFrKiC99I,,suturing,723,730,7
-3gFrKiC99I,,suturing,732,736,4
-3gFrKiC99I,,suturing,738,748,10
-3gFrKiC99I,,suturing,753,756,3
-3gFrKiC99I,,suturing,758,764,6
-3gFrKiC99I,,suturing,768,771,3
-3gFrKiC99I,,suturing,779,785,6
-3gFrKiC99I,,suturing,788,793,5
pHLuvSmOJRQ,cutting,cutting,58,64,6
pHLuvSmOJRQ,,cutting,68,72,4
pHLuvSmOJRQ,cutting,cutting,84,92,8
pHLuvSmOJRQ,cutting,cutting,174,181,7
pHLuvSmOJRQ,,cutting,200,203,3
pHLuvSmOJRQ,,cutting,276,280,4
pHLuvSmOJRQ,,cutting,286,289,3
pHLuvSmOJRQ,cutting,cutting,340,346,6
pHLuvSmOJRQ,cutting,cutting,360,372,12
0EeZIRDKYO4,cutting,cutting,16,25,9
0EeZIRDKYO4,cutting,cutting,91,119,28
0sN_jPLnyIE,cutting,cutting,50,72,22
0sN_jPLnyIE,cutting,cutting,79,118,39
1EBmECJP-Vk,cutting,cutting,6,24,18
1EBmECJP-Vk,cutting,cutting,191,203,12
1EBmECJP-Vk,,cutting,223,224,1
1EBmECJP-Vk,cutting,cutting,248,299,51
Xg6vD3vngLQ,cutting,cutting,17,79,62
Xg6vD3vngLQ,cutting,cutting,95,116,21
Tg3Pg6f-mjg,cutting,cutting,21,51,30
Tg3Pg6f-mjg,cutting,tying,87,92,5
Tg3Pg6f-mjg,tying,tying,93,107,14
Tg3Pg6f-mjg,suturing,tying,144,149,5
Tg3Pg6f-mjg,tying,tying,150,176,26
Tg3Pg6f-mjg,tying,tying,269,284,15
Tg3Pg6f-mjg,tying,tying,295,300,5
Tg3Pg6f-mjg,suturing,suturing,250,268,18
Tg3Pg6f-mjg,suturing,suturing,288,294,6
61Le2IPCp6E,,cutting,26,30,4
61Le2IPCp6E,,cutting,38,70,32
61Le2IPCp6E,,tying,253,260,7
61Le2IPCp6E,,tying,273,280,7
61Le2IPCp6E,,tying,299,304,5
61Le2IPCp6E,,suturing,250,252,2
61Le2IPCp6E,,suturing,266,271,5
61Le2IPCp6E,,suturing,288,295,7
2XuCP7jeF7A,cutting,cutting,10,47,37
2XuCP7jeF7A,cutting,cutting,58,89,31
2XuCP7jeF7A,cutting,cutting,96,179,83
2XuCP7jeF7A,cutting,cutting,213,278,65
2XuCP7jeF7A,tying,tying,347,357,10
2XuCP7jeF7A,tying,tying,374,390,16
2XuCP7jeF7A,suturing,suturing,327,347,20
2XuCP7jeF7A,suturing,suturing,365,374,9
2XuCP7jeF7A,suturing,suturing,404,415,11
2XuCP7jeF7A,none,suturing,416,421,5
2XuCP7jeF7A,cutting,suturing,422,432,10
2XuCP7jeF7A,suturing,suturing,440,464,24
lMmYj17LdbM,cutting,cutting,71,76,5
lMmYj17LdbM,cutting,cutting,149,173,24
lMmYj17LdbM,cutting,cutting,210,222,12
nwqyKvQ_mNk,cutting,cutting,87,120,33
nwqyKvQ_mNk,tying,tying,658,664,6
nwqyKvQ_mNk,,tying,693,700,7
nwqyKvQ_mNk,,suturing,673,687,14
nwqyKvQ_mNk,,suturing,717,720,3
5T2o554MNo0,,cutting,0,5,5
5T2o554MNo0,cutting,cutting,17,24,7
5T2o554MNo0,cutting,cutting,45,90,45
5T2o554MNo0,tying,tying,25,35,10
5T2o554MNo0,suturing,suturing,109,120,11
5T2o554MNo0,tying,suturing,121,129,8
8CKX0j-OBl8,,cutting,485,510,25
8CKX0j-OBl8,,cutting,652,690,38
8CKX0j-OBl8,,cutting,750,790,40
8CKX0j-OBl8,,cutting,820,826,6
8CKX0j-OBl8,,tying,638,647,9
8CKX0j-OBl8,,tying,1000,1010,10
8CKX0j-OBl8,,suturing,612,628,16
8CKX0j-OBl8,,suturing,1160,1175,15
0FHE1jSN3w0,cutting,cutting,35,41,6
0FHE1jSN3w0,cutting,cutting,53,66,13
0FHE1jSN3w0,suturing,suturing,1242,1253,11
0FHE1jSN3w0,tying,suturing,1254,1259,5
0FHE1jSN3w0,suturing,suturing,1260,1346,86
0FHE1jSN3w0,suturing,suturing,1374,1386,12
0FHE1jSN3w0,suturing,suturing,1390,1459,69
F5wtY4Ns4nA,cutting,cutting,463,474,11
F5wtY4Ns4nA,cutting,cutting,490,527,37
F5wtY4Ns4nA,cutting,cutting,544,560,16
F5wtY4Ns4nA,cutting,cutting,568,583,15
F5wtY4Ns4nA,cutting,cutting,1105,1120,15
F5wtY4Ns4nA,cutting,cutting,1133,1224,91
F5wtY4Ns4nA,suturing,suturing,896,913,17
F5wtY4Ns4nA,tying,suturing,914,937,23
F5wtY4Ns4nA,none,suturing,938,943,5
F5wtY4Ns4nA,suturing,suturing,944,949,5
F5wtY4Ns4nA,tying,suturing,950,965,15
F5wtY4Ns4nA,suturing,suturing,982,993,11
F5wtY4Ns4nA,tying,suturing,994,1013,19
F5wtY4Ns4nA,suturing,suturing,1023,1028,5
F5wtY4Ns4nA,tying,suturing,1029,1043,14
F5wtY4Ns4nA,suturing,suturing,1062,1079,17
F5wtY4Ns4nA,tying,suturing,1080,1095,15
wiT6R0xxh7w,cutting,cutting,24,44,20
wiT6R0xxh7w,cutting,cutting,45,122,77
wiT6R0xxh7w,tying,tying,181,186,5
wiT6R0xxh7w,tying,tying,230,250,20
wiT6R0xxh7w,tying,tying,258,266,8
wiT6R0xxh7w,tying,tying,277,282,5
wiT6R0xxh7w,suturing,suturing,168,178,10
n6XWCpbmHtw,,cutting,90,92,2
n6XWCpbmHtw,,cutting,156,158,2
eQCNSx0P7LM,tying,tying,211,237,26
eQCNSx0P7LM,none,suturing,89,94,5
eQCNSx0P7LM,suturing,suturing,95,113,18
eQCNSx0P7LM,suturing,suturing,178,189,11
eQCNSx0P7LM,,suturing,202,206,4
synW6molzgA,cutting,cutting,20,26,6
synW6molzgA,cutting,cutting,109,121,12
synW6molzgA,cutting,cutting,146,176,30
synW6molzgA,cutting,cutting,180,207,27
synW6molzgA,cutting,cutting,300,320,20
synW6molzgA,cutting,cutting,330,353,23
synW6molzgA,tying,tying,515,525,10
OrK0k3sBOHY,cutting,cutting,69,225,156
OrK0k3sBOHY,cutting,cutting,349,363,14
AYt94DNtKXU,,cutting,2,7,5
AYt94DNtKXU,cutting,cutting,9,44,35
AYt94DNtKXU,cutting,cutting,56,68,12
AYt94DNtKXU,cutting,cutting,94,106,12
AYt94DNtKXU,cutting,cutting,138,184,46
AYt94DNtKXU,cutting,cutting,218,236,18
AYt94DNtKXU,cutting,cutting,242,260,18
AYt94DNtKXU,cutting,cutting,302,314,12
AYt94DNtKXU,cutting,cutting,320,420,100
AYt94DNtKXU,cutting,cutting,514,564,50
AYt94DNtKXU,tying,tying,432,444,12
AYt94DNtKXU,,suturing,429,432,3
AYt94DNtKXU,suturing,suturing,501,514,13
AYt94DNtKXU,suturing,suturing,576,599,23
ftkqy5JBuSM,,cutting,0,2,2
ftkqy5JBuSM,,cutting,14,15,1
ftkqy5JBuSM,tying,tying,248,254,6
ftkqy5JBuSM,tying,tying,280,288,8
ftkqy5JBuSM,suturing,suturing,218,223,5
