,video_id,labeler_2,labeler_1,duration,labeler_3,label,start_seconds,end_seconds
3810,XfnUomzjvfs,background,background,10.0,,background,570.0,580.0
3811,XfnUomzjvfs,cutting,background,30.0,cutting,cutting,580.0,610.0
3812,XfnUomzjvfs,background,background,20.0,,background,610.0,630.0
3813,XfnUomzjvfs,cutting,background,5.0,cutting,cutting,630.0,635.0
3814,XfnUomzjvfs,background,background,5.0,,background,635.0,640.0
3815,XfnUomzjvfs,cutting,background,35.0,cutting,cutting,640.0,675.0
3816,XfnUomzjvfs,,,5.0,,background,675.0,680.0
3817,XfnUomzjvfs,none,cutting,6.0,,background,680.0,686.0
3818,XfnUomzjvfs,cutting,cutting,5.0,,cutting,686.0,691.0
3819,XfnUomzjvfs,,,4.0,,background,691.0,695.0
3820,XfnUomzjvfs,cutting,background,75.0,background,background,695.0,770.0
3821,XfnUomzjvfs,cutting,background,100.0,cutting,cutting,770.0,870.0
3822,XfnUomzjvfs,background,background,70.0,,background,870.0,940.0
3823,XfnUomzjvfs,suturing,background,11.0,suturing,suturing,940.0,951.0
3824,XfnUomzjvfs,tying,suturing,6.0,,tying,951.0,957.0
3825,XfnUomzjvfs,suturing,suturing,20.0,,suturing,957.0,977.0
3826,XfnUomzjvfs,cutting,background,165.0,background,background,977.0,1142.0
3827,XfnUomzjvfs,cutting,background,70.0,cutting,cutting,1142.0,1212.0
3828,XfnUomzjvfs,background,background,48.0,,background,1212.0,1260.0
3829,XfnUomzjvfs,suturing,suturing,40.0,,suturing,1260.0,1300.0
3830,XfnUomzjvfs,tying,background,10.0,tying,tying,1300.0,1310.0
3831,XfnUomzjvfs,cutting,background,5.0,cutting,cutting,1310.0,1315.0
3832,XfnUomzjvfs,tying,background,10.0,tying,tying,1315.0,1325.0
3833,XfnUomzjvfs,background,background,10.0,,background,1325.0,1335.0
3834,Xg6vD3vngLQ,background,background,17.0,,background,0.0,17.0
3835,Xg6vD3vngLQ,cutting,cutting,62.0,,cutting,17.0,79.0
3836,Xg6vD3vngLQ,background,background,16.0,,background,79.0,95.0
3837,Xg6vD3vngLQ,cutting,cutting,21.0,,cutting,95.0,116.0
3838,Xg6vD3vngLQ,cutting,background,5.0,background,background,116.0,121.0
3839,XnkQgjOM5RU,background,background,5.0,,background,0.0,5.0
3840,XnkQgjOM5RU,cutting,background,75.0,cutting,cutting,5.0,80.0
3841,XnkQgjOM5RU,background,background,72.0,,background,80.0,152.0
3842,XnkQgjOM5RU,cutting,cutting,20.0,,cutting,152.0,172.0
3843,XnkQgjOM5RU,,,3.0,,background,172.0,175.0
3844,XnkQgjOM5RU,cutting,background,20.0,cutting,cutting,175.0,195.0
3845,XnkQgjOM5RU,background,background,25.0,,background,195.0,220.0
3846,XnkQgjOM5RU,cutting,background,30.0,cutting,cutting,220.0,250.0
3847,XnkQgjOM5RU,background,background,10.0,,background,250.0,260.0
3848,XnkQgjOM5RU,cutting,cutting,130.0,,cutting,260.0,390.0
3849,XnkQgjOM5RU,background,background,5.0,,background,390.0,395.0
3850,XnkQgjOM5RU,cutting,background,25.0,cutting,cutting,395.0,420.0
3851,XnkQgjOM5RU,background,background,10.0,,background,420.0,430.0
3852,XnkQgjOM5RU,cutting,background,155.0,cutting,cutting,430.0,585.0
3853,XnkQgjOM5RU,background,background,80.0,,background,585.0,665.0
3854,XoGw0yrEv4E,abstain,background,477.0,background,background,0.0,477.0
3855,XoGw0yrEv4E,cutting,cutting,15.0,,cutting,477.0,492.0
3856,XoGw0yrEv4E,,,3.0,,background,492.0,495.0
3857,XoGw0yrEv4E,background,background,33.0,,background,495.0,528.0
3858,XoGw0yrEv4E,suturing,suturing,25.0,,suturing,528.0,553.0
3859,XoGw0yrEv4E,,,4.0,,background,553.0,557.0
3860,XoGw0yrEv4E,tying,background,25.0,background,background,557.0,582.0
3861,XoGw0yrEv4E,cutting,background,30.0,abstain,abstain,582.0,612.0
3862,XoGw0yrEv4E,background,background,10.0,,background,612.0,622.0
3863,XoGw0yrEv4E,cutting,background,20.0,cutting,cutting,622.0,642.0
3864,XoGw0yrEv4E,background,background,138.0,,background,642.0,780.0
3865,XoGw0yrEv4E,tying,tying,12.0,,tying,780.0,792.0
3866,XoGw0yrEv4E,suturing,suturing,20.0,,suturing,792.0,812.0
3867,XoGw0yrEv4E,background,background,38.0,,background,812.0,850.0
3868,XoGw0yrEv4E,tying,tying,22.0,,tying,850.0,872.0
3869,XoGw0yrEv4E,suturing,suturing,6.0,,suturing,872.0,878.0
3870,XoGw0yrEv4E,tying,suturing,7.0,,tying,878.0,885.0
3871,XoGw0yrEv4E,background,background,75.0,,background,885.0,960.0
3872,YFs_AfPeK84,background,background,139.0,,background,0.0,139.0
3873,YFs_AfPeK84,cutting,cutting,91.0,,cutting,139.0,230.0
3874,YFs_AfPeK84,background,background,40.0,,background,230.0,270.0
3875,YFs_AfPeK84,suturing,background,5.0,abstain,abstain,270.0,275.0
3876,YFs_AfPeK84,tying,tying,20.0,,tying,275.0,295.0
3877,YFs_AfPeK84,background,background,10.0,,background,295.0,305.0
3878,YFs_AfPeK84,cutting,background,15.0,cutting,cutting,305.0,320.0
3879,YFs_AfPeK84,background,background,65.0,,background,320.0,385.0
3880,YLz8sAnLDM8,background,background,54.0,,background,0.0,54.0
3881,YLz8sAnLDM8,cutting,cutting,30.0,,cutting,54.0,84.0
3882,YLz8sAnLDM8,,,3.0,,background,84.0,87.0
3883,YLz8sAnLDM8,cutting,background,20.0,cutting,cutting,87.0,107.0
3884,YLz8sAnLDM8,,,3.0,,background,107.0,110.0
3885,YLz8sAnLDM8,,tying,4.0,,tying,110.0,114.0
3886,YLz8sAnLDM8,cutting,background,11.0,cutting,cutting,114.0,125.0
3887,YLz8sAnLDM8,,,4.0,,background,125.0,129.0
3888,YLz8sAnLDM8,cutting,background,5.0,cutting,cutting,129.0,134.0
3889,YLz8sAnLDM8,,,3.0,,background,134.0,137.0
3890,YLz8sAnLDM8,,cutting,19.0,,cutting,137.0,156.0
3891,YLz8sAnLDM8,background,background,10.0,,background,156.0,166.0
3892,YLz8sAnLDM8,cutting,background,50.0,cutting,cutting,166.0,216.0
3893,YLz8sAnLDM8,background,background,11.0,,background,216.0,227.0
3894,YLz8sAnLDM8,tying,tying,6.0,,tying,227.0,233.0
3895,YLz8sAnLDM8,cutting,background,10.0,cutting,cutting,233.0,243.0
3896,YLz8sAnLDM8,tying,background,30.0,background,background,243.0,273.0
3897,YXAGt6GtFwE,background,background,55.0,,background,0.0,55.0
3898,YXAGt6GtFwE,cutting,background,61.0,cutting,cutting,55.0,116.0
3899,YXAGt6GtFwE,cutting,background,10.0,abstain,abstain,116.0,126.0
3900,YXAGt6GtFwE,background,background,20.0,,background,126.0,146.0
3901,YXAGt6GtFwE,cutting,background,65.0,cutting,cutting,146.0,211.0
3902,YXAGt6GtFwE,background,background,19.0,,background,211.0,230.0
3903,YXAGt6GtFwE,tying,tying,5.0,,tying,230.0,235.0
3904,YXAGt6GtFwE,cutting,background,25.0,cutting,cutting,235.0,260.0
3905,YXAGt6GtFwE,background,background,60.0,,background,260.0,320.0
3906,YXAGt6GtFwE,cutting,background,20.0,cutting,cutting,320.0,340.0
3907,YXAGt6GtFwE,tying,tying,5.0,,tying,340.0,345.0
3908,YXAGt6GtFwE,,,4.0,,background,345.0,349.0
3909,YXAGt6GtFwE,background,background,9.0,,background,349.0,358.0
3910,YXAGt6GtFwE,suturing,suturing,20.0,,suturing,358.0,378.0
3911,YXAGt6GtFwE,,,4.0,,background,378.0,382.0
3912,YXAGt6GtFwE,suturing,background,15.0,suturing,suturing,382.0,397.0
3913,YXAGt6GtFwE,background,background,45.0,,background,397.0,442.0
3914,Yl3S1UtzmFI,cutting,background,5.0,cutting,cutting,0.0,5.0
3915,Yl3S1UtzmFI,,,3.0,,background,5.0,8.0
3916,Yl3S1UtzmFI,,cutting,28.0,,cutting,8.0,36.0
3917,Yl3S1UtzmFI,,,5.0,,background,36.0,41.0
3918,Yl3S1UtzmFI,cutting,cutting,31.0,,cutting,41.0,72.0
3919,Yl3S1UtzmFI,background,background,10.0,,background,72.0,82.0
3920,Yl3S1UtzmFI,suturing,suturing,5.0,,suturing,82.0,87.0
3921,Yl3S1UtzmFI,,,4.0,,background,87.0,91.0
3922,Yl3S1UtzmFI,,tying,5.0,,tying,91.0,96.0
3923,Yl3S1UtzmFI,,suturing,9.0,,suturing,96.0,105.0
3924,Yl3S1UtzmFI,,,3.0,,background,105.0,108.0
3925,Yl3S1UtzmFI,tying,tying,10.0,,tying,108.0,118.0
3926,Yl3S1UtzmFI,,,3.0,,background,118.0,121.0
3927,Yl3S1UtzmFI,suturing,suturing,5.0,,suturing,121.0,126.0
3928,Yl3S1UtzmFI,,,4.0,,background,126.0,130.0
3929,Yl3S1UtzmFI,suturing,background,8.0,tying,tying,130.0,138.0
3930,Yl3S1UtzmFI,,,4.0,,background,138.0,142.0
3931,Yl3S1UtzmFI,suturing,suturing,5.0,,suturing,142.0,147.0
3932,Yl3S1UtzmFI,,,5.0,,background,147.0,152.0
3933,Yl3S1UtzmFI,tying,tying,5.0,,tying,152.0,157.0
3934,Yl3S1UtzmFI,,,4.0,,background,157.0,161.0
3935,Yl3S1UtzmFI,suturing,background,9.0,suturing,suturing,161.0,170.0
3936,Yl3S1UtzmFI,,,4.0,,background,170.0,174.0
3937,Yl3S1UtzmFI,,suturing,5.0,,suturing,174.0,179.0
3938,Yl3S1UtzmFI,,tying,3.0,,tying,179.0,182.0
3939,Yl3S1UtzmFI,,,4.0,,background,182.0,186.0
3940,Yl3S1UtzmFI,,tying,2.0,,tying,186.0,188.0
3941,Yl3S1UtzmFI,,,4.0,,background,188.0,192.0
3942,Yl3S1UtzmFI,,suturing,1.0,,suturing,192.0,193.0
3943,Yl3S1UtzmFI,tying,tying,15.0,,tying,193.0,208.0
3944,Yl3S1UtzmFI,,,4.0,,background,208.0,212.0
3945,Yl3S1UtzmFI,suturing,suturing,12.0,,suturing,212.0,224.0
3946,Yl3S1UtzmFI,tying,background,5.0,tying,tying,224.0,229.0
3947,Yl3S1UtzmFI,suturing,background,5.0,abstain,abstain,229.0,234.0
3948,Yl3S1UtzmFI,,suturing,4.0,,suturing,234.0,238.0
3949,Yl3S1UtzmFI,suturing,background,6.0,background,background,238.0,244.0
3950,Yl3S1UtzmFI,tying,tying,15.0,,tying,244.0,259.0
3951,Yl3S1UtzmFI,,,3.0,,background,259.0,262.0
3952,Yl3S1UtzmFI,,suturing,3.0,,suturing,262.0,265.0
3953,Yl3S1UtzmFI,tying,background,21.0,tying,tying,265.0,286.0
3954,Yl3S1UtzmFI,background,background,5.0,,background,286.0,291.0
3955,Z4Z03ebdSa8,background,background,150.0,,background,0.0,150.0
3956,Z4Z03ebdSa8,cutting,cutting,35.0,,cutting,150.0,185.0
3957,Z4Z03ebdSa8,,,4.0,,background,185.0,189.0
3958,Z4Z03ebdSa8,background,background,8.0,,background,189.0,197.0
3959,Z4Z03ebdSa8,cutting,cutting,15.0,,cutting,197.0,212.0
3960,Z4Z03ebdSa8,background,background,15.0,,background,212.0,227.0
3961,Z4Z03ebdSa8,cutting,background,70.0,cutting,cutting,227.0,297.0
3962,Z4Z03ebdSa8,background,background,10.0,,background,297.0,307.0
3963,Z4Z03ebdSa8,cutting,background,65.0,cutting,cutting,307.0,372.0
3964,Z4Z03ebdSa8,background,background,18.0,,background,372.0,390.0
3965,Z4Z03ebdSa8,cutting,cutting,5.0,,cutting,390.0,395.0
3966,Z4Z03ebdSa8,,,3.0,,background,395.0,398.0
3967,Z4Z03ebdSa8,cutting,background,11.0,abstain,abstain,398.0,409.0
3968,Z4Z03ebdSa8,,cutting,4.0,,cutting,409.0,413.0
3969,Z4Z03ebdSa8,background,background,10.0,,background,413.0,423.0
3970,Z4Z03ebdSa8,cutting,background,30.0,cutting,cutting,423.0,453.0
3971,Z4Z03ebdSa8,background,background,15.0,,background,453.0,468.0
3972,Z4Z03ebdSa8,cutting,background,30.0,cutting,cutting,468.0,498.0
3973,Z4Z03ebdSa8,background,background,15.0,,background,498.0,513.0
3974,ZAwOzpqlZkA,background,background,53.0,,background,0.0,53.0
3975,ZAwOzpqlZkA,cutting,cutting,15.0,,cutting,53.0,68.0
3976,ZAwOzpqlZkA,,,3.0,,background,68.0,71.0
3977,ZAwOzpqlZkA,cutting,background,7.0,background,background,71.0,78.0
3978,ZAwOzpqlZkA,cutting,cutting,15.0,,cutting,78.0,93.0
3979,ZAwOzpqlZkA,,,3.0,,background,93.0,96.0
3980,ZAwOzpqlZkA,cutting,cutting,20.0,,cutting,96.0,116.0
3981,ZAwOzpqlZkA,,,3.0,,background,116.0,119.0
3982,ZAwOzpqlZkA,suturing,suturing,5.0,,suturing,119.0,124.0
3983,ZAwOzpqlZkA,,,3.0,,background,124.0,127.0
3984,ZAwOzpqlZkA,tying,tying,27.0,,tying,127.0,154.0
3985,ZAwOzpqlZkA,cutting,background,6.0,abstain,abstain,154.0,160.0
3986,ZAwOzpqlZkA,,suturing,6.0,,suturing,160.0,166.0
3987,ZAwOzpqlZkA,tying,tying,16.0,,tying,166.0,182.0
3988,ZAwOzpqlZkA,,,3.0,,background,182.0,185.0
3989,ZAwOzpqlZkA,suturing,suturing,12.0,,suturing,185.0,197.0
3990,ZAwOzpqlZkA,tying,tying,5.0,,tying,197.0,202.0
3991,ZAwOzpqlZkA,suturing,suturing,15.0,,suturing,202.0,217.0
3992,ZAwOzpqlZkA,,,3.0,,background,217.0,220.0
3993,ZAwOzpqlZkA,tying,tying,22.0,,tying,220.0,242.0
3994,ZAwOzpqlZkA,suturing,background,15.0,background,background,242.0,257.0
3995,ZP58Wx0QaWE,background,background,11.0,,background,0.0,11.0
3996,ZP58Wx0QaWE,cutting,cutting,45.0,,cutting,11.0,56.0
3997,ZP58Wx0QaWE,,,4.0,,background,56.0,60.0
3998,ZP58Wx0QaWE,cutting,background,20.0,cutting,cutting,60.0,80.0
3999,ZP58Wx0QaWE,background,background,5.0,,background,80.0,85.0
4000,ZP58Wx0QaWE,cutting,cutting,37.0,,cutting,85.0,122.0
4001,ZP58Wx0QaWE,,,3.0,,background,122.0,125.0
4002,ZP58Wx0QaWE,,cutting,18.0,,cutting,125.0,143.0
4003,ZXQPWRUdFqc,background,background,72.0,,background,0.0,72.0
4004,ZXQPWRUdFqc,cutting,cutting,56.0,,cutting,72.0,128.0
4005,ZXQPWRUdFqc,,,3.0,,background,128.0,131.0
4006,ZXQPWRUdFqc,cutting,cutting,7.0,,cutting,131.0,138.0
4007,ZXQPWRUdFqc,tying,background,5.0,tying,tying,138.0,143.0
4008,ZXQPWRUdFqc,background,background,5.0,,background,143.0,148.0
4009,ZXQPWRUdFqc,suturing,background,27.0,suturing,suturing,148.0,175.0
4010,ZXQPWRUdFqc,tying,tying,5.0,,tying,175.0,180.0
4011,ZXQPWRUdFqc,background,background,7.0,,background,180.0,187.0
4012,ZXQPWRUdFqc,tying,tying,15.0,,tying,187.0,202.0
4013,ZXQPWRUdFqc,,,3.0,,background,202.0,205.0
4014,ZXQPWRUdFqc,,cutting,8.0,,cutting,205.0,213.0
4015,ZXQPWRUdFqc,background,background,55.0,,background,213.0,268.0
4016,ZwdbtYzY_6s,background,background,38.0,,background,0.0,38.0
4017,ZwdbtYzY_6s,cutting,cutting,10.0,,cutting,38.0,48.0
4018,ZwdbtYzY_6s,,,6.0,,background,48.0,54.0
4019,ZwdbtYzY_6s,cutting,cutting,65.0,,cutting,54.0,119.0
4020,ZwdbtYzY_6s,,,4.0,,background,119.0,123.0
4021,ZwdbtYzY_6s,cutting,cutting,50.0,,cutting,123.0,173.0
4022,ZwdbtYzY_6s,,,4.0,,background,173.0,177.0
4023,ZwdbtYzY_6s,suturing,suturing,16.0,,suturing,177.0,193.0
4024,ZwdbtYzY_6s,,,4.0,,background,193.0,197.0
4025,ZwdbtYzY_6s,tying,tying,6.0,,tying,197.0,203.0
4026,ZwdbtYzY_6s,background,background,5.0,,background,203.0,208.0
4027,ZwdbtYzY_6s,suturing,background,17.0,suturing,suturing,208.0,225.0
4028,ZwdbtYzY_6s,suturing,background,10.0,tying,tying,225.0,235.0
4029,ZwdbtYzY_6s,,,3.0,,background,235.0,238.0
4030,ZwdbtYzY_6s,suturing,suturing,20.0,,suturing,238.0,258.0
4031,ZwdbtYzY_6s,,,3.0,,background,258.0,261.0
4032,ZwdbtYzY_6s,suturing,background,7.0,suturing,suturing,261.0,268.0
4033,ZwdbtYzY_6s,,tying,10.0,,tying,268.0,278.0
4034,ZwdbtYzY_6s,,,3.0,,background,278.0,281.0
4035,ZwdbtYzY_6s,suturing,suturing,6.0,,suturing,281.0,287.0
4036,ZwdbtYzY_6s,tying,tying,5.0,,tying,287.0,292.0
4037,ZwdbtYzY_6s,suturing,background,7.0,abstain,abstain,292.0,299.0
4038,ZwdbtYzY_6s,suturing,suturing,25.0,,suturing,299.0,324.0
4039,ZwdbtYzY_6s,,,4.0,,background,324.0,328.0
4040,ZwdbtYzY_6s,tying,tying,5.0,,tying,328.0,333.0
4041,ZyWXlbQ8XdI,background,background,428.0,,background,0.0,428.0
4042,ZyWXlbQ8XdI,cutting,cutting,135.0,,cutting,428.0,563.0
4043,ZyWXlbQ8XdI,,,3.0,,background,563.0,566.0
4044,ZyWXlbQ8XdI,background,background,5.0,,background,566.0,571.0
4045,ZyWXlbQ8XdI,cutting,background,10.0,cutting,cutting,571.0,581.0
4046,ZyWXlbQ8XdI,background,background,47.0,,background,581.0,628.0
4047,ZyWXlbQ8XdI,cutting,cutting,27.0,,cutting,628.0,655.0
4048,ZyWXlbQ8XdI,cutting,background,15.0,abstain,abstain,655.0,670.0
4049,ZyWXlbQ8XdI,background,background,7.0,,background,670.0,677.0
4050,ZyWXlbQ8XdI,cutting,cutting,186.0,,cutting,677.0,863.0
4051,ZyWXlbQ8XdI,background,background,5.0,,background,863.0,868.0
4052,ZyWXlbQ8XdI,cutting,background,15.0,cutting,cutting,868.0,883.0
4053,ZyWXlbQ8XdI,background,background,5.0,,background,883.0,888.0
4054,ZyWXlbQ8XdI,cutting,background,10.0,cutting,cutting,888.0,898.0
4055,ZyWXlbQ8XdI,,,4.0,,background,898.0,902.0
4056,ZyWXlbQ8XdI,cutting,cutting,20.0,,cutting,902.0,922.0
4057,ZyWXlbQ8XdI,,,4.0,,background,922.0,926.0
4058,ZyWXlbQ8XdI,cutting,background,10.0,cutting,cutting,926.0,936.0
4059,ZyWXlbQ8XdI,background,background,27.0,,background,936.0,963.0
4060,ZyWXlbQ8XdI,suturing,suturing,20.0,,suturing,963.0,983.0
4061,ZyWXlbQ8XdI,,,4.0,,background,983.0,987.0
4062,ZyWXlbQ8XdI,tying,suturing,21.0,,tying,987.0,1008.0
4063,ZyWXlbQ8XdI,tying,background,5.0,background,background,1008.0,1013.0
4064,ZyWXlbQ8XdI,suturing,background,20.0,suturing,suturing,1013.0,1033.0
4065,ZyWXlbQ8XdI,background,background,20.0,,background,1033.0,1053.0
4066,_35HaYVPBIA,cutting,background,55.0,cutting,cutting,0.0,55.0
4067,_35HaYVPBIA,background,background,5.0,,background,55.0,60.0
4068,_35HaYVPBIA,cutting,background,25.0,cutting,cutting,60.0,85.0
4069,_35HaYVPBIA,,,4.0,,background,85.0,89.0
4070,_35HaYVPBIA,cutting,cutting,5.0,,cutting,89.0,94.0
4071,_35HaYVPBIA,,,4.0,,background,94.0,98.0
4072,_35HaYVPBIA,cutting,background,5.0,cutting,cutting,98.0,103.0
4073,_35HaYVPBIA,background,background,15.0,,background,103.0,118.0
4074,_5OpGzoHEtM,background,background,300.0,,background,0.0,300.0
4075,_5OpGzoHEtM,cutting,cutting,85.0,,cutting,300.0,385.0
4076,_5OpGzoHEtM,background,background,115.0,,background,385.0,500.0
4077,_B0S8vqgKT8,background,background,148.0,,background,0.0,148.0
4078,_B0S8vqgKT8,suturing,suturing,30.0,,suturing,148.0,178.0
4079,_B0S8vqgKT8,,,5.0,,background,178.0,183.0
4080,_B0S8vqgKT8,,suturing,3.0,,suturing,183.0,186.0
4081,_B0S8vqgKT8,background,background,10.0,,background,186.0,196.0
4082,_B0S8vqgKT8,suturing,background,45.0,suturing,suturing,196.0,241.0
4083,_B0S8vqgKT8,,,3.0,,background,241.0,244.0
4084,_B0S8vqgKT8,suturing,background,5.0,suturing,suturing,244.0,249.0
4085,_B0S8vqgKT8,background,background,25.0,,background,249.0,274.0
4086,_B0S8vqgKT8,cutting,background,7.0,abstain,abstain,274.0,281.0
4087,_B0S8vqgKT8,cutting,cutting,5.0,,cutting,281.0,286.0
4088,_B0S8vqgKT8,,,4.0,,background,286.0,290.0
4089,_B0S8vqgKT8,cutting,background,30.0,cutting,cutting,290.0,320.0
4090,_B0S8vqgKT8,background,background,44.0,,background,320.0,364.0
4091,_B0S8vqgKT8,cutting,cutting,12.0,,cutting,364.0,376.0
4092,_B0S8vqgKT8,background,background,34.0,,background,376.0,410.0
4093,_B0S8vqgKT8,tying,tying,22.0,,tying,410.0,432.0
4094,_B0S8vqgKT8,tying,background,30.0,background,background,432.0,462.0
4095,_B0S8vqgKT8,suturing,background,22.0,suturing,suturing,462.0,484.0
4096,_B0S8vqgKT8,,,3.0,,background,484.0,487.0
4097,_B0S8vqgKT8,tying,tying,10.0,,tying,487.0,497.0
4098,_B0S8vqgKT8,,,3.0,,background,497.0,500.0
4099,_B0S8vqgKT8,suturing,background,5.0,abstain,abstain,500.0,505.0
4100,_B0S8vqgKT8,,,3.0,,background,505.0,508.0
4101,_B0S8vqgKT8,suturing,suturing,10.0,,suturing,508.0,518.0
4102,_B0S8vqgKT8,,,3.0,,background,518.0,521.0
4103,_B0S8vqgKT8,tying,tying,15.0,,tying,521.0,536.0
4104,_B0S8vqgKT8,suturing,background,15.0,suturing,suturing,536.0,551.0
4105,_B0S8vqgKT8,,,4.0,,background,551.0,555.0
4106,_B0S8vqgKT8,tying,tying,5.0,,tying,555.0,560.0
4107,_B0S8vqgKT8,,,4.0,,background,560.0,564.0
4108,_B0S8vqgKT8,background,background,180.0,,background,564.0,744.0
4109,_lCgV4ZgAao,background,background,16.0,,background,0.0,16.0
4110,_lCgV4ZgAao,cutting,cutting,90.0,,cutting,16.0,106.0
4111,_lCgV4ZgAao,cutting,background,10.0,background,background,106.0,116.0
4112,_lCgV4ZgAao,cutting,background,15.0,cutting,cutting,116.0,131.0
4113,_lCgV4ZgAao,background,background,5.0,,background,131.0,136.0
4114,_lCgV4ZgAao,cutting,cutting,30.0,,cutting,136.0,166.0
4115,_lCgV4ZgAao,,,4.0,,background,166.0,170.0
4116,_lCgV4ZgAao,background,background,8.0,,background,170.0,178.0
4117,_lCgV4ZgAao,cutting,cutting,20.0,,cutting,178.0,198.0
4118,_lCgV4ZgAao,,,4.0,,background,198.0,202.0
4119,_lCgV4ZgAao,background,background,5.0,,background,202.0,207.0
4120,_lCgV4ZgAao,cutting,background,20.0,cutting,cutting,207.0,227.0
4121,_lCgV4ZgAao,background,background,15.0,,background,227.0,242.0
4122,_lCgV4ZgAao,cutting,background,10.0,cutting,cutting,242.0,252.0
4123,_lCgV4ZgAao,background,background,6.0,,background,252.0,258.0
4124,_lCgV4ZgAao,cutting,cutting,20.0,,cutting,258.0,278.0
4125,_lCgV4ZgAao,,,4.0,,background,278.0,282.0
4126,_lCgV4ZgAao,cutting,background,52.0,cutting,cutting,282.0,334.0
4127,_lCgV4ZgAao,background,background,5.0,,background,334.0,339.0
4128,_lCgV4ZgAao,suturing,suturing,16.0,,suturing,339.0,355.0
4129,_lCgV4ZgAao,suturing,background,5.0,abstain,abstain,355.0,360.0
4130,_lCgV4ZgAao,background,background,25.0,,background,360.0,385.0
4131,_lCgV4ZgAao,suturing,background,10.0,suturing,suturing,385.0,395.0
4132,_lCgV4ZgAao,cutting,background,5.0,background,background,395.0,400.0
4133,_lCgV4ZgAao,tying,background,5.0,tying,tying,400.0,405.0
4134,_lCgV4ZgAao,suturing,background,20.0,suturing,suturing,405.0,425.0
4135,_lCgV4ZgAao,background,background,55.0,,background,425.0,480.0
4136,_lCgV4ZgAao,suturing,background,10.0,abstain,abstain,480.0,490.0
4137,_lCgV4ZgAao,background,background,10.0,,background,490.0,500.0
4138,_lCgV4ZgAao,suturing,background,20.0,suturing,suturing,500.0,520.0
4139,_lCgV4ZgAao,background,background,20.0,,background,520.0,540.0
4140,_lCgV4ZgAao,tying,background,5.0,tying,tying,540.0,545.0
4141,_lCgV4ZgAao,suturing,background,10.0,abstain,abstain,545.0,555.0
4142,_lCgV4ZgAao,tying,background,10.0,tying,tying,555.0,565.0
4143,_lCgV4ZgAao,suturing,background,49.0,suturing,suturing,565.0,614.0
4144,_lCgV4ZgAao,tying,suturing,15.0,,tying,614.0,629.0
4145,_lCgV4ZgAao,,,3.0,,background,629.0,632.0
4146,_lCgV4ZgAao,none,suturing,6.0,,background,632.0,638.0
4147,_lCgV4ZgAao,suturing,suturing,45.0,,suturing,638.0,683.0
4148,_lCgV4ZgAao,,,3.0,,background,683.0,686.0
4149,_lCgV4ZgAao,tying,suturing,20.0,,tying,686.0,706.0
4150,_lCgV4ZgAao,,,4.0,,background,706.0,710.0
4151,_lCgV4ZgAao,suturing,suturing,25.0,,suturing,710.0,735.0
4152,_lCgV4ZgAao,,,5.0,,background,735.0,740.0
4153,_lCgV4ZgAao,none,suturing,6.0,,background,740.0,746.0
4154,_lCgV4ZgAao,suturing,suturing,45.0,,suturing,746.0,791.0
4155,_lCgV4ZgAao,,,3.0,,background,791.0,794.0
4156,_lCgV4ZgAao,tying,suturing,12.0,,tying,794.0,806.0
4157,_lCgV4ZgAao,suturing,suturing,5.0,,suturing,806.0,811.0
4158,_lCgV4ZgAao,,,4.0,,background,811.0,815.0
4159,_lCgV4ZgAao,tying,background,10.0,background,background,815.0,825.0
4160,a4M6zT_PTQg,cutting,cutting,81.0,,cutting,0.0,81.0
4161,a4M6zT_PTQg,background,background,13.0,,background,81.0,94.0
4162,a4M6zT_PTQg,suturing,suturing,5.0,,suturing,94.0,99.0
4163,a4M6zT_PTQg,,,3.0,,background,99.0,102.0
4164,a4M6zT_PTQg,tying,tying,16.0,,tying,102.0,118.0
4165,a4M6zT_PTQg,suturing,suturing,95.0,,suturing,118.0,213.0
4166,a4M6zT_PTQg,,,5.0,,background,213.0,218.0
4167,a4M6zT_PTQg,tying,tying,25.0,,tying,218.0,243.0
4168,aSnUUpTgYW0,,cutting,3.0,,cutting,328.0,331.0
4169,aqPrL_RJPC4,background,background,7.0,,background,0.0,7.0
4170,aqPrL_RJPC4,cutting,cutting,42.0,,cutting,7.0,49.0
4171,aqPrL_RJPC4,,,3.0,,background,49.0,52.0
4172,aqPrL_RJPC4,cutting,cutting,12.0,,cutting,52.0,64.0
4173,aqPrL_RJPC4,none,cutting,6.0,,background,64.0,70.0
4174,aqPrL_RJPC4,cutting,cutting,5.0,,cutting,70.0,75.0
4175,aqPrL_RJPC4,,,4.0,,background,75.0,79.0
4176,aqPrL_RJPC4,cutting,background,20.0,cutting,cutting,79.0,99.0
4177,aqPrL_RJPC4,background,background,5.0,,background,99.0,104.0
4178,aqPrL_RJPC4,cutting,background,5.0,abstain,abstain,104.0,109.0
4179,aqPrL_RJPC4,cutting,cutting,110.0,,cutting,109.0,219.0
4180,aqPrL_RJPC4,,,4.0,,background,219.0,223.0
4181,aqPrL_RJPC4,,cutting,8.0,,cutting,223.0,231.0
4182,aqPrL_RJPC4,background,background,25.0,,background,231.0,256.0
4183,aqPrL_RJPC4,cutting,background,14.0,cutting,cutting,256.0,270.0
4184,aqPrL_RJPC4,background,background,5.0,,background,270.0,275.0
4185,aqPrL_RJPC4,cutting,background,30.0,cutting,cutting,275.0,305.0
