,video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration,start_frame,end_frame
18964,_5OpGzoHEtM,background,background,110.0,115.0,5,1650,1725
18965,_5OpGzoHEtM,background,background,115.0,120.0,5,1725,1800
18966,_5OpGzoHEtM,background,background,120.0,125.0,5,1800,1875
18967,_5OpGzoHEtM,background,background,125.0,130.0,5,1875,1950
18968,_5OpGzoHEtM,background,background,130.0,135.0,5,1950,2025
18969,_5OpGzoHEtM,background,background,135.0,140.0,5,2025,2100
18970,_5OpGzoHEtM,background,background,140.0,145.0,5,2100,2175
18971,_5OpGzoHEtM,background,background,145.0,150.0,5,2175,2250
18972,_5OpGzoHEtM,background,background,150.0,155.0,5,2250,2325
18973,_5OpGzoHEtM,background,background,155.0,160.0,5,2325,2400
18974,_5OpGzoHEtM,background,background,160.0,165.0,5,2400,2475
18975,_5OpGzoHEtM,background,background,165.0,170.0,5,2475,2550
18976,_5OpGzoHEtM,background,background,170.0,175.0,5,2550,2625
18977,_5OpGzoHEtM,background,background,175.0,180.0,5,2625,2700
18978,_5OpGzoHEtM,background,background,180.0,185.0,5,2700,2775
18979,_5OpGzoHEtM,background,background,185.0,190.0,5,2775,2850
18980,_5OpGzoHEtM,background,background,190.0,195.0,5,2850,2925
18981,_5OpGzoHEtM,background,background,195.0,200.0,5,2925,3000
18982,_5OpGzoHEtM,background,background,200.0,205.0,5,3000,3075
18983,_5OpGzoHEtM,background,background,205.0,210.0,5,3075,3150
18984,_5OpGzoHEtM,background,background,210.0,215.0,5,3150,3225
18985,_5OpGzoHEtM,background,background,215.0,220.0,5,3225,3300
18986,_5OpGzoHEtM,background,background,220.0,225.0,5,3300,3375
18987,_5OpGzoHEtM,background,background,225.0,230.0,5,3375,3450
18988,_5OpGzoHEtM,background,background,230.0,235.0,5,3450,3525
18989,_5OpGzoHEtM,background,background,235.0,240.0,5,3525,3600
18990,_5OpGzoHEtM,background,background,240.0,245.0,5,3600,3675
18991,_5OpGzoHEtM,background,background,245.0,250.0,5,3675,3750
18992,_5OpGzoHEtM,background,background,250.0,255.0,5,3750,3825
18993,_5OpGzoHEtM,background,background,255.0,260.0,5,3825,3900
18994,_5OpGzoHEtM,background,background,260.0,265.0,5,3900,3975
18995,_5OpGzoHEtM,background,background,265.0,270.0,5,3975,4050
18996,_5OpGzoHEtM,background,background,270.0,275.0,5,4050,4125
18997,_5OpGzoHEtM,background,background,275.0,280.0,5,4125,4200
18998,_5OpGzoHEtM,background,background,280.0,285.0,5,4200,4275
18999,_5OpGzoHEtM,background,background,285.0,290.0,5,4275,4350
19000,_5OpGzoHEtM,background,background,290.0,295.0,5,4350,4425
19001,_5OpGzoHEtM,background,background,295.0,300.0,5,4425,4500
19002,_5OpGzoHEtM,cutting,cutting,300.0,305.0,5,4500,4575
19003,_5OpGzoHEtM,cutting,cutting,305.0,310.0,5,4575,4650
19004,_5OpGzoHEtM,cutting,cutting,310.0,315.0,5,4650,4725
19005,_5OpGzoHEtM,cutting,cutting,315.0,320.0,5,4725,4800
19006,_5OpGzoHEtM,cutting,cutting,320.0,325.0,5,4800,4875
19007,_5OpGzoHEtM,cutting,cutting,325.0,330.0,5,4875,4950
19008,_5OpGzoHEtM,cutting,cutting,330.0,335.0,5,4950,5025
19009,_5OpGzoHEtM,cutting,cutting,335.0,340.0,5,5025,5100
19010,_5OpGzoHEtM,cutting,cutting,340.0,345.0,5,5100,5175
19011,_5OpGzoHEtM,cutting,cutting,345.0,350.0,5,5175,5250
19012,_5OpGzoHEtM,cutting,cutting,350.0,355.0,5,5250,5325
19013,_5OpGzoHEtM,cutting,cutting,355.0,360.0,5,5325,5400
19014,_5OpGzoHEtM,cutting,cutting,360.0,365.0,5,5400,5475
19015,_5OpGzoHEtM,cutting,cutting,365.0,370.0,5,5475,5550
19016,_5OpGzoHEtM,cutting,cutting,370.0,375.0,5,5550,5625
19017,_5OpGzoHEtM,cutting,cutting,375.0,380.0,5,5625,5700
19018,_5OpGzoHEtM,background,background,380.0,385.0,5,5700,5775
19019,_5OpGzoHEtM,background,background,385.0,390.0,5,5775,5850
19020,_5OpGzoHEtM,background,background,390.0,395.0,5,5850,5925
19021,_5OpGzoHEtM,background,background,395.0,400.0,5,5925,6000
19022,_5OpGzoHEtM,background,background,400.0,405.0,5,6000,6075
19023,_5OpGzoHEtM,background,background,405.0,410.0,5,6075,6150
19024,_5OpGzoHEtM,background,background,410.0,415.0,5,6150,6225
19025,_5OpGzoHEtM,background,background,415.0,420.0,5,6225,6300
19026,_5OpGzoHEtM,background,background,420.0,425.0,5,6300,6375
19027,_5OpGzoHEtM,background,background,425.0,430.0,5,6375,6450
19028,_5OpGzoHEtM,background,background,430.0,435.0,5,6450,6525
19029,_5OpGzoHEtM,background,background,435.0,440.0,5,6525,6600
19030,_5OpGzoHEtM,background,background,440.0,445.0,5,6600,6675
19031,_5OpGzoHEtM,background,background,445.0,450.0,5,6675,6750
19032,_5OpGzoHEtM,background,background,450.0,455.0,5,6750,6825
19033,_5OpGzoHEtM,background,background,455.0,460.0,5,6825,6900
19034,_5OpGzoHEtM,background,background,460.0,465.0,5,6900,6975
19035,_5OpGzoHEtM,background,background,465.0,470.0,5,6975,7050
19036,_5OpGzoHEtM,background,background,470.0,475.0,5,7050,7125
19037,_5OpGzoHEtM,background,background,475.0,480.0,5,7125,7200
19038,_5OpGzoHEtM,background,background,480.0,485.0,5,7200,7275
19039,_5OpGzoHEtM,background,background,485.0,490.0,5,7275,7350
19040,_5OpGzoHEtM,background,background,490.0,495.0,5,7350,7425
19041,_5OpGzoHEtM,background,background,495.0,500.0,5,7425,7500
19042,_B0S8vqgKT8,background,background,0.0,5.0,5,0,75
19043,_B0S8vqgKT8,background,background,5.0,10.0,5,75,150
19044,_B0S8vqgKT8,background,background,10.0,15.0,5,150,225
19045,_B0S8vqgKT8,background,background,15.0,20.0,5,225,300
19046,_B0S8vqgKT8,background,background,20.0,25.0,5,300,375
19047,_B0S8vqgKT8,background,background,25.0,30.0,5,375,450
19048,_B0S8vqgKT8,background,background,30.0,35.0,5,450,525
19049,_B0S8vqgKT8,background,background,35.0,40.0,5,525,600
19050,_B0S8vqgKT8,background,background,40.0,45.0,5,600,675
19051,_B0S8vqgKT8,background,background,45.0,50.0,5,675,750
19052,_B0S8vqgKT8,background,background,50.0,55.0,5,750,825
19053,_B0S8vqgKT8,background,background,55.0,60.0,5,825,900
19054,_B0S8vqgKT8,background,background,60.0,65.0,5,900,975
19055,_B0S8vqgKT8,background,background,65.0,70.0,5,975,1050
19056,_B0S8vqgKT8,background,background,70.0,75.0,5,1050,1125
19057,_B0S8vqgKT8,background,background,75.0,80.0,5,1125,1200
19058,_B0S8vqgKT8,background,background,80.0,85.0,5,1200,1275
19059,_B0S8vqgKT8,background,background,85.0,90.0,5,1275,1350
19060,_B0S8vqgKT8,background,background,90.0,95.0,5,1350,1425
19061,_B0S8vqgKT8,background,background,95.0,100.0,5,1425,1500
19062,_B0S8vqgKT8,background,background,100.0,105.0,5,1500,1575
19063,_B0S8vqgKT8,background,background,105.0,110.0,5,1575,1650
19064,_B0S8vqgKT8,background,background,110.0,115.0,5,1650,1725
19065,_B0S8vqgKT8,background,background,115.0,120.0,5,1725,1800
19066,_B0S8vqgKT8,background,background,120.0,125.0,5,1800,1875
19067,_B0S8vqgKT8,background,background,125.0,130.0,5,1875,1950
19068,_B0S8vqgKT8,background,background,130.0,135.0,5,1950,2025
19069,_B0S8vqgKT8,background,background,135.0,140.0,5,2025,2100
19070,_B0S8vqgKT8,background,background,140.0,145.0,5,2100,2175
19071,_B0S8vqgKT8,suturing,suturing,148.0,153.0,5,2220,2295
19072,_B0S8vqgKT8,suturing,suturing,153.0,158.0,5,2295,2370
19073,_B0S8vqgKT8,suturing,suturing,158.0,163.0,5,2370,2445
19074,_B0S8vqgKT8,suturing,suturing,163.0,168.0,5,2445,2520
19075,_B0S8vqgKT8,suturing,suturing,168.0,173.0,5,2520,2595
19076,_B0S8vqgKT8,suturing,suturing,173.0,178.0,5,2595,2670
19077,_B0S8vqgKT8,background,background,186.0,191.0,5,2790,2865
19078,_B0S8vqgKT8,background,background,191.0,196.0,5,2865,2940
19079,_B0S8vqgKT8,background,background,196.0,201.0,5,2940,3015
19080,_B0S8vqgKT8,background,background,201.0,206.0,5,3015,3090
19081,_B0S8vqgKT8,suturing,suturing,206.0,211.0,5,3090,3165
19082,_B0S8vqgKT8,suturing,suturing,211.0,216.0,5,3165,3240
19083,_B0S8vqgKT8,suturing,suturing,216.0,221.0,5,3240,3315
19084,_B0S8vqgKT8,suturing,suturing,221.0,226.0,5,3315,3390
19085,_B0S8vqgKT8,suturing,suturing,226.0,231.0,5,3390,3465
19086,_B0S8vqgKT8,suturing,suturing,231.0,236.0,5,3465,3540
19087,_B0S8vqgKT8,suturing,suturing,236.0,241.0,5,3540,3615
19088,_B0S8vqgKT8,background,background,244.0,249.0,5,3660,3735
19089,_B0S8vqgKT8,background,background,249.0,254.0,5,3735,3810
19090,_B0S8vqgKT8,background,background,254.0,259.0,5,3810,3885
19091,_B0S8vqgKT8,background,background,259.0,264.0,5,3885,3960
19092,_B0S8vqgKT8,background,background,264.0,269.0,5,3960,4035
19093,_B0S8vqgKT8,background,background,269.0,274.0,5,4035,4110
19094,_B0S8vqgKT8,background,background,274.0,279.0,5,4110,4185
19095,_B0S8vqgKT8,cutting,cutting,281.0,286.0,5,4215,4290
19096,_B0S8vqgKT8,background,background,290.0,295.0,5,4350,4425
19097,_B0S8vqgKT8,background,background,295.0,300.0,5,4425,4500
19098,_B0S8vqgKT8,background,background,300.0,305.0,5,4500,4575
19099,_B0S8vqgKT8,background,background,305.0,310.0,5,4575,4650
19100,_B0S8vqgKT8,background,background,310.0,315.0,5,4650,4725
19101,_B0S8vqgKT8,background,background,315.0,320.0,5,4725,4800
19102,_B0S8vqgKT8,background,background,320.0,325.0,5,4800,4875
19103,_B0S8vqgKT8,background,background,325.0,330.0,5,4875,4950
19104,_B0S8vqgKT8,background,background,330.0,335.0,5,4950,5025
19105,_B0S8vqgKT8,background,background,335.0,340.0,5,5025,5100
19106,_B0S8vqgKT8,background,background,340.0,345.0,5,5100,5175
19107,_B0S8vqgKT8,background,background,345.0,350.0,5,5175,5250
19108,_B0S8vqgKT8,background,background,350.0,355.0,5,5250,5325
19109,_B0S8vqgKT8,background,background,355.0,360.0,5,5325,5400
19110,_B0S8vqgKT8,cutting,cutting,364.0,369.0,5,5460,5535
19111,_B0S8vqgKT8,cutting,cutting,369.0,374.0,5,5535,5610
19112,_B0S8vqgKT8,background,background,376.0,381.0,5,5640,5715
19113,_B0S8vqgKT8,background,background,381.0,386.0,5,5715,5790
19114,_B0S8vqgKT8,background,background,386.0,391.0,5,5790,5865
19115,_B0S8vqgKT8,background,background,391.0,396.0,5,5865,5940
19116,_B0S8vqgKT8,background,background,396.0,401.0,5,5940,6015
19117,_B0S8vqgKT8,background,background,401.0,406.0,5,6015,6090
19118,_B0S8vqgKT8,tying,tying,410.0,415.0,5,6150,6225
19119,_B0S8vqgKT8,tying,tying,415.0,420.0,5,6225,6300
19120,_B0S8vqgKT8,tying,tying,420.0,425.0,5,6300,6375
19121,_B0S8vqgKT8,tying,tying,425.0,430.0,5,6375,6450
19122,_B0S8vqgKT8,background,background,432.0,437.0,5,6480,6555
19123,_B0S8vqgKT8,background,background,437.0,442.0,5,6555,6630
19124,_B0S8vqgKT8,background,background,442.0,447.0,5,6630,6705
19125,_B0S8vqgKT8,background,background,447.0,452.0,5,6705,6780
19126,_B0S8vqgKT8,background,background,452.0,457.0,5,6780,6855
19127,_B0S8vqgKT8,background,background,457.0,462.0,5,6855,6930
19128,_B0S8vqgKT8,background,background,462.0,467.0,5,6930,7005
19129,_B0S8vqgKT8,suturing,suturing,469.0,474.0,5,7035,7110
19130,_B0S8vqgKT8,suturing,suturing,474.0,479.0,5,7110,7185
19131,_B0S8vqgKT8,suturing,suturing,479.0,484.0,5,7185,7260
19132,_B0S8vqgKT8,tying,tying,487.0,492.0,5,7305,7380
19133,_B0S8vqgKT8,tying,tying,492.0,497.0,5,7380,7455
19134,_B0S8vqgKT8,background,background,500.0,505.0,5,7500,7575
19135,_B0S8vqgKT8,suturing,suturing,508.0,513.0,5,7620,7695
19136,_B0S8vqgKT8,suturing,suturing,513.0,518.0,5,7695,7770
19137,_B0S8vqgKT8,tying,tying,521.0,526.0,5,7815,7890
19138,_B0S8vqgKT8,background,background,526.0,531.0,5,7890,7965
19139,_B0S8vqgKT8,background,background,531.0,536.0,5,7965,8040
19140,_B0S8vqgKT8,background,background,536.0,541.0,5,8040,8115
19141,_B0S8vqgKT8,suturing,suturing,541.0,546.0,5,8115,8190
19142,_B0S8vqgKT8,suturing,suturing,546.0,551.0,5,8190,8265
19143,_B0S8vqgKT8,tying,tying,555.0,560.0,5,8325,8400
19144,_B0S8vqgKT8,background,background,564.0,569.0,5,8460,8535
19145,_B0S8vqgKT8,background,background,569.0,574.0,5,8535,8610
19146,_B0S8vqgKT8,background,background,574.0,579.0,5,8610,8685
19147,_B0S8vqgKT8,background,background,579.0,584.0,5,8685,8760
19148,_B0S8vqgKT8,background,background,584.0,589.0,5,8760,8835
19149,_B0S8vqgKT8,background,background,589.0,594.0,5,8835,8910
19150,_B0S8vqgKT8,background,background,594.0,599.0,5,8910,8985
19151,_B0S8vqgKT8,background,background,599.0,604.0,5,8985,9060
19152,_B0S8vqgKT8,background,background,604.0,609.0,5,9060,9135
19153,_B0S8vqgKT8,background,background,609.0,614.0,5,9135,9210
19154,_B0S8vqgKT8,background,background,614.0,619.0,5,9210,9285
19155,_B0S8vqgKT8,background,background,619.0,624.0,5,9285,9360
19156,_B0S8vqgKT8,background,background,624.0,629.0,5,9360,9435
19157,_B0S8vqgKT8,background,background,629.0,634.0,5,9435,9510
19158,_B0S8vqgKT8,background,background,634.0,639.0,5,9510,9585
19159,_B0S8vqgKT8,background,background,639.0,644.0,5,9585,9660
19160,_B0S8vqgKT8,background,background,644.0,649.0,5,9660,9735
19161,_B0S8vqgKT8,background,background,649.0,654.0,5,9735,9810
19162,_B0S8vqgKT8,background,background,654.0,659.0,5,9810,9885
19163,_B0S8vqgKT8,background,background,659.0,664.0,5,9885,9960
19164,_B0S8vqgKT8,background,background,664.0,669.0,5,9960,10035
19165,_B0S8vqgKT8,background,background,669.0,674.0,5,10035,10110
19166,_B0S8vqgKT8,background,background,674.0,679.0,5,10110,10185
19167,_B0S8vqgKT8,background,background,679.0,684.0,5,10185,10260
19168,_B0S8vqgKT8,background,background,684.0,689.0,5,10260,10335
19169,_B0S8vqgKT8,background,background,689.0,694.0,5,10335,10410
19170,_B0S8vqgKT8,background,background,694.0,699.0,5,10410,10485
19171,_B0S8vqgKT8,background,background,699.0,704.0,5,10485,10560
19172,_B0S8vqgKT8,background,background,704.0,709.0,5,10560,10635
19173,_B0S8vqgKT8,background,background,709.0,714.0,5,10635,10710
19174,_B0S8vqgKT8,background,background,714.0,719.0,5,10710,10785
19175,_B0S8vqgKT8,background,background,719.0,724.0,5,10785,10860
19176,_B0S8vqgKT8,background,background,724.0,729.0,5,10860,10935
19177,_B0S8vqgKT8,background,background,729.0,734.0,5,10935,11010
19178,_B0S8vqgKT8,background,background,734.0,739.0,5,11010,11085
19179,_B0S8vqgKT8,background,background,739.0,744.0,5,11085,11160
19180,_lCgV4ZgAao,background,background,0.0,5.0,5,0,75
19181,_lCgV4ZgAao,background,background,5.0,10.0,5,75,150
19182,_lCgV4ZgAao,background,background,10.0,15.0,5,150,225
19183,_lCgV4ZgAao,cutting,cutting,16.0,21.0,5,240,315
19184,_lCgV4ZgAao,cutting,cutting,21.0,26.0,5,315,390
19185,_lCgV4ZgAao,cutting,cutting,26.0,31.0,5,390,465
19186,_lCgV4ZgAao,cutting,cutting,31.0,36.0,5,465,540
19187,_lCgV4ZgAao,cutting,cutting,36.0,41.0,5,540,615
19188,_lCgV4ZgAao,cutting,cutting,41.0,46.0,5,615,690
19189,_lCgV4ZgAao,cutting,cutting,46.0,51.0,5,690,765
19190,_lCgV4ZgAao,cutting,cutting,51.0,56.0,5,765,840
19191,_lCgV4ZgAao,cutting,cutting,56.0,61.0,5,840,915
19192,_lCgV4ZgAao,cutting,cutting,61.0,66.0,5,915,990
19193,_lCgV4ZgAao,cutting,cutting,66.0,71.0,5,990,1065
19194,_lCgV4ZgAao,cutting,cutting,71.0,76.0,5,1065,1140
19195,_lCgV4ZgAao,cutting,cutting,76.0,81.0,5,1140,1215
19196,_lCgV4ZgAao,cutting,cutting,81.0,86.0,5,1215,1290
19197,_lCgV4ZgAao,cutting,cutting,86.0,91.0,5,1290,1365
19198,_lCgV4ZgAao,cutting,cutting,91.0,96.0,5,1365,1440
19199,_lCgV4ZgAao,cutting,cutting,96.0,101.0,5,1440,1515
19200,_lCgV4ZgAao,cutting,cutting,101.0,106.0,5,1515,1590
19201,_lCgV4ZgAao,background,background,106.0,111.0,5,1590,1665
19202,_lCgV4ZgAao,background,background,111.0,116.0,5,1665,1740
19203,_lCgV4ZgAao,background,background,116.0,121.0,5,1740,1815
19204,_lCgV4ZgAao,background,background,121.0,126.0,5,1815,1890
19205,_lCgV4ZgAao,background,background,126.0,131.0,5,1890,1965
19206,_lCgV4ZgAao,background,background,131.0,136.0,5,1965,2040
19207,_lCgV4ZgAao,cutting,cutting,136.0,141.0,5,2040,2115
19208,_lCgV4ZgAao,cutting,cutting,141.0,146.0,5,2115,2190
19209,_lCgV4ZgAao,cutting,cutting,146.0,151.0,5,2190,2265
19210,_lCgV4ZgAao,cutting,cutting,151.0,156.0,5,2265,2340
19211,_lCgV4ZgAao,cutting,cutting,156.0,161.0,5,2340,2415
19212,_lCgV4ZgAao,cutting,cutting,161.0,166.0,5,2415,2490
19213,_lCgV4ZgAao,background,background,170.0,175.0,5,2550,2625
19214,_lCgV4ZgAao,cutting,cutting,178.0,183.0,5,2670,2745
19215,_lCgV4ZgAao,cutting,cutting,183.0,188.0,5,2745,2820
19216,_lCgV4ZgAao,cutting,cutting,188.0,193.0,5,2820,2895
19217,_lCgV4ZgAao,cutting,cutting,193.0,198.0,5,2895,2970
19218,_lCgV4ZgAao,background,background,202.0,207.0,5,3030,3105
19219,_lCgV4ZgAao,background,background,207.0,212.0,5,3105,3180
19220,_lCgV4ZgAao,background,background,212.0,217.0,5,3180,3255
19221,_lCgV4ZgAao,background,background,217.0,222.0,5,3255,3330
19222,_lCgV4ZgAao,background,background,222.0,227.0,5,3330,3405
19223,_lCgV4ZgAao,background,background,227.0,232.0,5,3405,3480
19224,_lCgV4ZgAao,background,background,232.0,237.0,5,3480,3555
19225,_lCgV4ZgAao,background,background,237.0,242.0,5,3555,3630
19226,_lCgV4ZgAao,background,background,242.0,247.0,5,3630,3705
19227,_lCgV4ZgAao,background,background,247.0,252.0,5,3705,3780
19228,_lCgV4ZgAao,background,background,252.0,257.0,5,3780,3855
19229,_lCgV4ZgAao,cutting,cutting,258.0,263.0,5,3870,3945
19230,_lCgV4ZgAao,cutting,cutting,263.0,268.0,5,3945,4020
19231,_lCgV4ZgAao,cutting,cutting,268.0,273.0,5,4020,4095
19232,_lCgV4ZgAao,cutting,cutting,273.0,278.0,5,4095,4170
19233,_lCgV4ZgAao,background,background,282.0,287.0,5,4230,4305
19234,_lCgV4ZgAao,background,background,287.0,292.0,5,4305,4380
19235,_lCgV4ZgAao,cutting,cutting,292.0,297.0,5,4380,4455
19236,_lCgV4ZgAao,cutting,cutting,297.0,302.0,5,4455,4530
19237,_lCgV4ZgAao,cutting,cutting,302.0,307.0,5,4530,4605
19238,_lCgV4ZgAao,cutting,cutting,307.0,312.0,5,4605,4680
19239,_lCgV4ZgAao,cutting,cutting,312.0,317.0,5,4680,4755
19240,_lCgV4ZgAao,cutting,cutting,317.0,322.0,5,4755,4830
19241,_lCgV4ZgAao,cutting,cutting,322.0,327.0,5,4830,4905
19242,_lCgV4ZgAao,cutting,cutting,327.0,332.0,5,4905,4980
19243,_lCgV4ZgAao,background,background,334.0,339.0,5,5010,5085
19244,_lCgV4ZgAao,suturing,suturing,339.0,344.0,5,5085,5160
19245,_lCgV4ZgAao,suturing,suturing,344.0,349.0,5,5160,5235
19246,_lCgV4ZgAao,suturing,suturing,349.0,354.0,5,5235,5310
19247,_lCgV4ZgAao,background,background,355.0,360.0,5,5325,5400
19248,_lCgV4ZgAao,background,background,360.0,365.0,5,5400,5475
19249,_lCgV4ZgAao,background,background,365.0,370.0,5,5475,5550
19250,_lCgV4ZgAao,background,background,370.0,375.0,5,5550,5625
19251,_lCgV4ZgAao,background,background,375.0,380.0,5,5625,5700
19252,_lCgV4ZgAao,background,background,380.0,385.0,5,5700,5775
19253,_lCgV4ZgAao,background,background,385.0,390.0,5,5775,5850
19254,_lCgV4ZgAao,background,background,390.0,395.0,5,5850,5925
19255,_lCgV4ZgAao,background,background,395.0,400.0,5,5925,6000
19256,_lCgV4ZgAao,background,background,400.0,405.0,5,6000,6075
19257,_lCgV4ZgAao,background,background,405.0,410.0,5,6075,6150
19258,_lCgV4ZgAao,background,background,410.0,415.0,5,6150,6225
19259,_lCgV4ZgAao,background,background,415.0,420.0,5,6225,6300
19260,_lCgV4ZgAao,background,background,420.0,425.0,5,6300,6375
19261,_lCgV4ZgAao,background,background,425.0,430.0,5,6375,6450
19262,_lCgV4ZgAao,background,background,430.0,435.0,5,6450,6525
19263,_lCgV4ZgAao,background,background,435.0,440.0,5,6525,6600
19264,_lCgV4ZgAao,background,background,440.0,445.0,5,6600,6675
19265,_lCgV4ZgAao,background,background,445.0,450.0,5,6675,6750
19266,_lCgV4ZgAao,background,background,450.0,455.0,5,6750,6825
19267,_lCgV4ZgAao,background,background,455.0,460.0,5,6825,6900
19268,_lCgV4ZgAao,background,background,460.0,465.0,5,6900,6975
19269,_lCgV4ZgAao,background,background,465.0,470.0,5,6975,7050
19270,_lCgV4ZgAao,background,background,470.0,475.0,5,7050,7125
19271,_lCgV4ZgAao,background,background,475.0,480.0,5,7125,7200
19272,_lCgV4ZgAao,background,background,480.0,485.0,5,7200,7275
19273,_lCgV4ZgAao,background,background,485.0,490.0,5,7275,7350
19274,_lCgV4ZgAao,background,background,490.0,495.0,5,7350,7425
19275,_lCgV4ZgAao,background,background,495.0,500.0,5,7425,7500
19276,_lCgV4ZgAao,background,background,500.0,505.0,5,7500,7575
19277,_lCgV4ZgAao,background,background,505.0,510.0,5,7575,7650
19278,_lCgV4ZgAao,background,background,510.0,515.0,5,7650,7725
19279,_lCgV4ZgAao,background,background,515.0,520.0,5,7725,7800
19280,_lCgV4ZgAao,background,background,520.0,525.0,5,7800,7875
19281,_lCgV4ZgAao,background,background,525.0,530.0,5,7875,7950
19282,_lCgV4ZgAao,background,background,530.0,535.0,5,7950,8025
19283,_lCgV4ZgAao,background,background,535.0,540.0,5,8025,8100
19284,_lCgV4ZgAao,background,background,540.0,545.0,5,8100,8175
19285,_lCgV4ZgAao,background,background,545.0,550.0,5,8175,8250
19286,_lCgV4ZgAao,background,background,550.0,555.0,5,8250,8325
19287,_lCgV4ZgAao,background,background,555.0,560.0,5,8325,8400
19288,_lCgV4ZgAao,background,background,560.0,565.0,5,8400,8475
19289,_lCgV4ZgAao,background,background,565.0,570.0,5,8475,8550
19290,_lCgV4ZgAao,suturing,suturing,572.0,577.0,5,8580,8655
19291,_lCgV4ZgAao,suturing,suturing,577.0,582.0,5,8655,8730
19292,_lCgV4ZgAao,suturing,suturing,582.0,587.0,5,8730,8805
19293,_lCgV4ZgAao,suturing,suturing,587.0,592.0,5,8805,8880
19294,_lCgV4ZgAao,suturing,suturing,592.0,597.0,5,8880,8955
19295,_lCgV4ZgAao,suturing,suturing,597.0,602.0,5,8955,9030
19296,_lCgV4ZgAao,suturing,suturing,602.0,607.0,5,9030,9105
19297,_lCgV4ZgAao,suturing,suturing,607.0,612.0,5,9105,9180
19298,_lCgV4ZgAao,tying,suturing,614.0,619.0,5,9210,9285
19299,_lCgV4ZgAao,tying,suturing,619.0,624.0,5,9285,9360
19300,_lCgV4ZgAao,tying,suturing,624.0,629.0,5,9360,9435
19301,_lCgV4ZgAao,none,suturing,632.0,637.0,5,9480,9555
19302,_lCgV4ZgAao,suturing,suturing,638.0,643.0,5,9570,9645
19303,_lCgV4ZgAao,suturing,suturing,643.0,648.0,5,9645,9720
19304,_lCgV4ZgAao,suturing,suturing,648.0,653.0,5,9720,9795
19305,_lCgV4ZgAao,suturing,suturing,653.0,658.0,5,9795,9870
19306,_lCgV4ZgAao,suturing,suturing,658.0,663.0,5,9870,9945
19307,_lCgV4ZgAao,suturing,suturing,663.0,668.0,5,9945,10020
19308,_lCgV4ZgAao,suturing,suturing,668.0,673.0,5,10020,10095
19309,_lCgV4ZgAao,suturing,suturing,673.0,678.0,5,10095,10170
19310,_lCgV4ZgAao,suturing,suturing,678.0,683.0,5,10170,10245
19311,_lCgV4ZgAao,tying,suturing,686.0,691.0,5,10290,10365
19312,_lCgV4ZgAao,tying,suturing,691.0,696.0,5,10365,10440
19313,_lCgV4ZgAao,tying,suturing,696.0,701.0,5,10440,10515
19314,_lCgV4ZgAao,tying,suturing,701.0,706.0,5,10515,10590
19315,_lCgV4ZgAao,suturing,suturing,710.0,715.0,5,10650,10725
19316,_lCgV4ZgAao,suturing,suturing,715.0,720.0,5,10725,10800
19317,_lCgV4ZgAao,suturing,suturing,720.0,725.0,5,10800,10875
19318,_lCgV4ZgAao,suturing,suturing,725.0,730.0,5,10875,10950
19319,_lCgV4ZgAao,suturing,suturing,730.0,735.0,5,10950,11025
19320,_lCgV4ZgAao,none,suturing,740.0,745.0,5,11100,11175
19321,_lCgV4ZgAao,suturing,suturing,746.0,751.0,5,11190,11265
19322,_lCgV4ZgAao,suturing,suturing,751.0,756.0,5,11265,11340
19323,_lCgV4ZgAao,suturing,suturing,756.0,761.0,5,11340,11415
19324,_lCgV4ZgAao,suturing,suturing,761.0,766.0,5,11415,11490
19325,_lCgV4ZgAao,suturing,suturing,766.0,771.0,5,11490,11565
19326,_lCgV4ZgAao,suturing,suturing,771.0,776.0,5,11565,11640
19327,_lCgV4ZgAao,suturing,suturing,776.0,781.0,5,11640,11715
19328,_lCgV4ZgAao,suturing,suturing,781.0,786.0,5,11715,11790
19329,_lCgV4ZgAao,suturing,suturing,786.0,791.0,5,11790,11865
19330,_lCgV4ZgAao,tying,suturing,794.0,799.0,5,11910,11985
19331,_lCgV4ZgAao,tying,suturing,799.0,804.0,5,11985,12060
19332,_lCgV4ZgAao,suturing,suturing,806.0,811.0,5,12090,12165
19333,_lCgV4ZgAao,background,background,815.0,820.0,5,12225,12300
19334,_lCgV4ZgAao,background,background,820.0,825.0,5,12300,12375
19335,a4M6zT_PTQg,cutting,cutting,0.0,5.0,5,0,75
19336,a4M6zT_PTQg,cutting,cutting,5.0,10.0,5,75,150
19337,a4M6zT_PTQg,cutting,cutting,10.0,15.0,5,150,225
19338,a4M6zT_PTQg,cutting,cutting,15.0,20.0,5,225,300
19339,a4M6zT_PTQg,cutting,cutting,20.0,25.0,5,300,375
19340,a4M6zT_PTQg,cutting,cutting,25.0,30.0,5,375,450
19341,a4M6zT_PTQg,cutting,cutting,30.0,35.0,5,450,525
19342,a4M6zT_PTQg,cutting,cutting,35.0,40.0,5,525,600
19343,a4M6zT_PTQg,cutting,cutting,40.0,45.0,5,600,675
19344,a4M6zT_PTQg,cutting,cutting,45.0,50.0,5,675,750
19345,a4M6zT_PTQg,cutting,cutting,50.0,55.0,5,750,825
19346,a4M6zT_PTQg,cutting,cutting,55.0,60.0,5,825,900
19347,a4M6zT_PTQg,cutting,cutting,60.0,65.0,5,900,975
19348,a4M6zT_PTQg,cutting,cutting,65.0,70.0,5,975,1050
